ID,Prob1
17706, 0.28
17707, 0.22
17708, 0.54
17709, 0.66
17710, 0.22
17711, 0.24
17712, 0.30
17713, 0.22
17714, 0.29
17715, 0.66
17716, 0.33
17717, 0.28
17718, 0.23
17719, 0.48
17720, 0.29
17721, 0.22
17722, 0.35
17723, 0.35
17724, 0.69
17725, 0.24
17726, 0.25
17727, 0.55
17728, 0.78
17729, 0.56
17730, 0.22
17731, 0.48
17732, 0.72
17733, 0.35
17734, 0.25
17735, 0.24
17736, 0.22
17737, 0.25
17738, 0.24
17739, 0.69
17740, 0.22
17741, 0.68
17742, 0.25
17743, 0.25
17744, 0.68
17745, 0.75
17746, 0.43
17747, 0.62
17748, 0.32
17749, 0.22
17750, 0.59
17751, 0.74
17752, 0.24
17753, 0.35
17754, 0.66
17755, 0.71
17756, 0.75
17757, 0.65
17758, 0.24
17759, 0.38
17760, 0.22
17761, 0.67
17762, 0.31
17763, 0.38
17764, 0.40
17765, 0.28
17766, 0.24
17767, 0.22
17768, 0.55
17769, 0.22
17770, 0.27
17771, 0.24
17772, 0.71
17773, 0.31
17774, 0.22
17775, 0.27
17776, 0.67
17777, 0.75
17778, 0.75
17779, 0.78
17780, 0.22
17781, 0.66
17782, 0.22
17783, 0.72
17784, 0.22
17785, 0.29
17786, 0.26
17787, 0.32
17788, 0.22
17789, 0.32
17790, 0.26
17791, 0.62
17792, 0.69
17793, 0.22
17794, 0.66
17795, 0.22
17796, 0.35
17797, 0.23
17798, 0.22
17799, 0.33
17800, 0.47
17801, 0.22
17802, 0.25
17803, 0.25
17804, 0.62
17805, 0.70
17806, 0.57
17807, 0.24
17808, 0.22
17809, 0.22
17810, 0.33
17811, 0.28
17812, 0.22
17813, 0.22
17814, 0.22
17815, 0.57
17816, 0.78
17817, 0.23
17818, 0.29
17819, 0.67
17820, 0.43
17821, 0.25
17822, 0.75
17823, 0.22
17824, 0.34
17825, 0.67
17826, 0.49
17827, 0.66
17828, 0.57
17829, 0.22
17830, 0.22
17831, 0.51
17832, 0.22
17833, 0.22
17834, 0.22
17835, 0.73
17836, 0.68
17837, 0.25
17838, 0.25
17839, 0.32
17840, 0.22
17841, 0.29
17842, 0.22
17843, 0.34
17844, 0.73
17845, 0.75
17846, 0.25
17847, 0.74
17848, 0.57
17849, 0.34
17850, 0.24
17851, 0.61
17852, 0.46
17853, 0.22
17854, 0.24
17855, 0.78
17856, 0.22
17857, 0.53
17858, 0.39
17859, 0.57
17860, 0.31
17861, 0.52
17862, 0.51
17863, 0.22
17864, 0.22
17865, 0.78
17866, 0.49
17867, 0.23
17868, 0.22
17869, 0.41
17870, 0.24
17871, 0.22
17872, 0.25
17873, 0.22
17874, 0.25
17875, 0.64
17876, 0.35
17877, 0.49
17878, 0.22
17879, 0.64
17880, 0.59
17881, 0.52
17882, 0.28
17883, 0.49
17884, 0.22
17885, 0.30
17886, 0.34
17887, 0.75
17888, 0.22
17889, 0.22
17890, 0.74
17891, 0.22
17892, 0.68
17893, 0.39
17894, 0.22
17895, 0.78
17896, 0.63
17897, 0.31
17898, 0.23
17899, 0.34
17900, 0.78
17901, 0.22
17902, 0.35
17903, 0.24
17904, 0.53
17905, 0.72
17906, 0.24
17907, 0.22
17908, 0.24
17909, 0.43
17910, 0.68
17911, 0.58
17912, 0.37
17913, 0.75
17914, 0.22
17915, 0.24
17916, 0.59
17917, 0.24
17918, 0.62
17919, 0.28
17920, 0.78
17921, 0.22
17922, 0.30
17923, 0.35
17924, 0.35
17925, 0.56
17926, 0.22
17927, 0.22
17928, 0.78
17929, 0.67
17930, 0.22
17931, 0.22
17932, 0.22
17933, 0.78
17934, 0.23
17935, 0.22
17936, 0.22
17937, 0.25
17938, 0.32
17939, 0.29
17940, 0.69
17941, 0.35
17942, 0.75
17943, 0.54
17944, 0.42
17945, 0.35
17946, 0.22
17947, 0.67
17948, 0.25
17949, 0.69
17950, 0.65
17951, 0.38
17952, 0.22
17953, 0.22
17954, 0.64
17955, 0.26
17956, 0.33
17957, 0.23
17958, 0.28
17959, 0.65
17960, 0.53
17961, 0.57
17962, 0.74
17963, 0.22
17964, 0.73
17965, 0.28
17966, 0.22
17967, 0.22
17968, 0.31
17969, 0.27
17970, 0.31
17971, 0.24
17972, 0.28
17973, 0.22
17974, 0.32
17975, 0.50
17976, 0.22
17977, 0.32
17978, 0.64
17979, 0.46
17980, 0.33
17981, 0.58
17982, 0.65
17983, 0.22
17984, 0.44
17985, 0.24
17986, 0.22
17987, 0.49
17988, 0.78
17989, 0.72
17990, 0.22
17991, 0.30
17992, 0.49
17993, 0.24
17994, 0.75
17995, 0.31
17996, 0.65
17997, 0.22
17998, 0.23
17999, 0.34
18000, 0.31
18001, 0.30
18002, 0.22
18003, 0.74
18004, 0.22
18005, 0.56
18006, 0.74
18007, 0.57
18008, 0.78
18009, 0.53
18010, 0.24
18011, 0.57
18012, 0.78
18013, 0.29
18014, 0.73
18015, 0.39
18016, 0.66
18017, 0.29
18018, 0.45
18019, 0.22
18020, 0.25
18021, 0.23
18022, 0.32
18023, 0.35
18024, 0.37
18025, 0.25
18026, 0.29
18027, 0.68
18028, 0.41
18029, 0.22
18030, 0.22
18031, 0.22
18032, 0.22
18033, 0.22
18034, 0.37
18035, 0.22
18036, 0.43
18037, 0.63
18038, 0.25
18039, 0.52
18040, 0.22
18041, 0.78
18042, 0.68
18043, 0.22
18044, 0.67
18045, 0.22
18046, 0.55
18047, 0.22
18048, 0.69
18049, 0.22
18050, 0.52
18051, 0.78
18052, 0.49
18053, 0.78
18054, 0.30
18055, 0.24
18056, 0.24
18057, 0.51
18058, 0.22
18059, 0.78
18060, 0.25
18061, 0.68
18062, 0.29
18063, 0.22
18064, 0.32
18065, 0.50
18066, 0.22
18067, 0.71
18068, 0.37
18069, 0.52
18070, 0.22
18071, 0.65
18072, 0.22
18073, 0.25
18074, 0.22
18075, 0.72
18076, 0.63
18077, 0.29
18078, 0.75
18079, 0.40
18080, 0.63
18081, 0.22
18082, 0.53
18083, 0.57
18084, 0.34
18085, 0.29
18086, 0.65
18087, 0.52
18088, 0.60
18089, 0.22
18090, 0.23
18091, 0.78
18092, 0.74
18093, 0.55
18094, 0.47
18095, 0.22
18096, 0.22
18097, 0.22
18098, 0.32
18099, 0.34
18100, 0.69
18101, 0.22
18102, 0.22
18103, 0.75
18104, 0.54
18105, 0.22
18106, 0.69
18107, 0.22
18108, 0.23
18109, 0.72
18110, 0.64
18111, 0.60
18112, 0.24
18113, 0.26
18114, 0.22
18115, 0.72
18116, 0.25
18117, 0.36
18118, 0.25
18119, 0.35
18120, 0.73
18121, 0.60
18122, 0.67
18123, 0.35
18124, 0.71
18125, 0.72
18126, 0.22
18127, 0.67
18128, 0.22
18129, 0.63
18130, 0.22
18131, 0.78
18132, 0.37
18133, 0.22
18134, 0.78
18135, 0.22
18136, 0.54
18137, 0.31
18138, 0.35
18139, 0.28
18140, 0.25
18141, 0.22
18142, 0.55
18143, 0.49
18144, 0.67
18145, 0.22
18146, 0.34
18147, 0.67
18148, 0.32
18149, 0.25
18150, 0.54
18151, 0.25
18152, 0.61
18153, 0.75
18154, 0.31
18155, 0.22
18156, 0.66
18157, 0.32
18158, 0.22
18159, 0.39
18160, 0.31
18161, 0.53
18162, 0.54
18163, 0.31
18164, 0.26
18165, 0.52
18166, 0.58
18167, 0.78
18168, 0.26
18169, 0.26
18170, 0.78
18171, 0.22
18172, 0.34
18173, 0.65
18174, 0.55
18175, 0.78
18176, 0.46
18177, 0.26
18178, 0.30
18179, 0.73
18180, 0.57
18181, 0.43
18182, 0.53
18183, 0.35
18184, 0.22
18185, 0.25
18186, 0.73
18187, 0.22
18188, 0.34
18189, 0.78
18190, 0.25
18191, 0.50
18192, 0.24
18193, 0.67
18194, 0.78
18195, 0.67
18196, 0.22
18197, 0.74
18198, 0.71
18199, 0.69
18200, 0.57
18201, 0.22
18202, 0.22
18203, 0.22
18204, 0.78
18205, 0.26
18206, 0.46
18207, 0.74
18208, 0.74
18209, 0.49
18210, 0.22
18211, 0.22
18212, 0.39
18213, 0.78
18214, 0.54
18215, 0.45
18216, 0.50
18217, 0.78
18218, 0.22
18219, 0.67
18220, 0.69
18221, 0.29
18222, 0.55
18223, 0.68
18224, 0.22
18225, 0.57
18226, 0.23
18227, 0.47
18228, 0.22
18229, 0.30
18230, 0.72
18231, 0.22
18232, 0.22
18233, 0.46
18234, 0.24
18235, 0.78
18236, 0.68
18237, 0.23
18238, 0.78
18239, 0.22
18240, 0.23
18241, 0.24
18242, 0.55
18243, 0.46
18244, 0.22
18245, 0.65
18246, 0.42
18247, 0.75
18248, 0.29
18249, 0.22
18250, 0.52
18251, 0.74
18252, 0.34
18253, 0.25
18254, 0.23
18255, 0.22
18256, 0.70
18257, 0.49
18258, 0.66
18259, 0.50
18260, 0.24
18261, 0.25
18262, 0.74
18263, 0.59
18264, 0.53
18265, 0.46
18266, 0.22
18267, 0.68
18268, 0.71
18269, 0.22
18270, 0.22
18271, 0.45
18272, 0.46
18273, 0.77
18274, 0.65
18275, 0.22
18276, 0.31
18277, 0.22
18278, 0.24
18279, 0.25
18280, 0.22
18281, 0.34
18282, 0.22
18283, 0.22
18284, 0.22
18285, 0.65
18286, 0.22
18287, 0.22
18288, 0.25
18289, 0.22
18290, 0.22
18291, 0.22
18292, 0.71
18293, 0.22
18294, 0.22
18295, 0.49
18296, 0.22
18297, 0.53
18298, 0.59
18299, 0.25
18300, 0.24
18301, 0.25
18302, 0.22
18303, 0.43
18304, 0.22
18305, 0.78
18306, 0.76
18307, 0.35
18308, 0.50
18309, 0.78
18310, 0.28
18311, 0.78
18312, 0.43
18313, 0.66
18314, 0.22
18315, 0.52
18316, 0.24
18317, 0.78
18318, 0.37
18319, 0.40
18320, 0.38
18321, 0.52
18322, 0.24
18323, 0.32
18324, 0.58
18325, 0.22
18326, 0.67
18327, 0.71
18328, 0.39
18329, 0.22
18330, 0.25
18331, 0.62
18332, 0.66
18333, 0.22
18334, 0.69
18335, 0.25
18336, 0.75
18337, 0.23
18338, 0.63
18339, 0.78
18340, 0.22
18341, 0.40
18342, 0.25
18343, 0.22
18344, 0.22
18345, 0.25
18346, 0.46
18347, 0.22
18348, 0.32
18349, 0.46
18350, 0.55
18351, 0.22
18352, 0.42
18353, 0.54
18354, 0.39
18355, 0.24
18356, 0.22
18357, 0.78
18358, 0.24
18359, 0.24
18360, 0.29
18361, 0.78
18362, 0.27
18363, 0.22
18364, 0.74
18365, 0.22
18366, 0.22
18367, 0.24
18368, 0.69
18369, 0.22
18370, 0.46
18371, 0.26
18372, 0.71
18373, 0.62
18374, 0.78
18375, 0.24
18376, 0.28
18377, 0.22
18378, 0.29
18379, 0.57
18380, 0.66
18381, 0.27
18382, 0.23
18383, 0.23
18384, 0.70
18385, 0.22
18386, 0.42
18387, 0.38
18388, 0.31
18389, 0.50
18390, 0.67
18391, 0.78
18392, 0.25
18393, 0.22
18394, 0.64
18395, 0.25
18396, 0.44
18397, 0.25
18398, 0.22
18399, 0.77
18400, 0.24
18401, 0.58
18402, 0.22
18403, 0.71
18404, 0.71
18405, 0.66
18406, 0.25
18407, 0.39
18408, 0.22
18409, 0.24
18410, 0.55
18411, 0.67
18412, 0.59
18413, 0.53
18414, 0.52
18415, 0.67
18416, 0.38
18417, 0.25
18418, 0.25
18419, 0.78
18420, 0.31
18421, 0.52
18422, 0.24
18423, 0.47
18424, 0.28
18425, 0.22
18426, 0.23
18427, 0.24
18428, 0.25
18429, 0.74
18430, 0.67
18431, 0.70
18432, 0.22
18433, 0.65
18434, 0.26
18435, 0.22
18436, 0.46
18437, 0.22
18438, 0.52
18439, 0.78
18440, 0.62
18441, 0.74
18442, 0.29
18443, 0.75
18444, 0.35
18445, 0.22
18446, 0.25
18447, 0.78
18448, 0.24
18449, 0.67
18450, 0.63
18451, 0.22
18452, 0.60
18453, 0.25
18454, 0.63
18455, 0.35
18456, 0.27
18457, 0.24
18458, 0.22
18459, 0.45
18460, 0.42
18461, 0.40
18462, 0.68
18463, 0.57
18464, 0.43
18465, 0.34
18466, 0.31
18467, 0.69
18468, 0.61
18469, 0.22
18470, 0.22
18471, 0.25
18472, 0.22
18473, 0.64
18474, 0.78
18475, 0.40
18476, 0.78
18477, 0.65
18478, 0.22
18479, 0.22
18480, 0.22
18481, 0.22
18482, 0.72
18483, 0.22
18484, 0.78
18485, 0.22
18486, 0.22
18487, 0.24
18488, 0.22
18489, 0.22
18490, 0.78
18491, 0.56
18492, 0.22
18493, 0.25
18494, 0.24
18495, 0.24
18496, 0.67
18497, 0.30
18498, 0.27
18499, 0.61
18500, 0.22
18501, 0.31
18502, 0.78
18503, 0.22
18504, 0.22
18505, 0.27
18506, 0.22
18507, 0.71
18508, 0.44
18509, 0.39
18510, 0.22
18511, 0.22
18512, 0.22
18513, 0.23
18514, 0.30
18515, 0.60
18516, 0.25
18517, 0.75
18518, 0.22
18519, 0.31
18520, 0.43
18521, 0.24
18522, 0.22
18523, 0.59
18524, 0.31
18525, 0.25
18526, 0.22
18527, 0.78
18528, 0.65
18529, 0.76
18530, 0.72
18531, 0.24
18532, 0.43
18533, 0.77
18534, 0.22
18535, 0.31
18536, 0.22
18537, 0.22
18538, 0.63
18539, 0.22
18540, 0.75
18541, 0.56
18542, 0.52
18543, 0.71
18544, 0.34
18545, 0.37
18546, 0.22
18547, 0.78
18548, 0.53
18549, 0.24
18550, 0.22
18551, 0.43
18552, 0.22
18553, 0.25
18554, 0.22
18555, 0.33
18556, 0.43
18557, 0.22
18558, 0.25
18559, 0.25
18560, 0.22
18561, 0.69
18562, 0.25
18563, 0.29
18564, 0.22
18565, 0.51
18566, 0.23
18567, 0.78
18568, 0.27
18569, 0.22
18570, 0.24
18571, 0.78
18572, 0.24
18573, 0.53
18574, 0.67
18575, 0.74
18576, 0.33
18577, 0.24
18578, 0.22
18579, 0.25
18580, 0.31
18581, 0.22
18582, 0.67
18583, 0.78
18584, 0.31
18585, 0.78
18586, 0.22
18587, 0.22
18588, 0.50
18589, 0.25
18590, 0.38
18591, 0.24
18592, 0.67
18593, 0.69
18594, 0.29
18595, 0.74
18596, 0.55
18597, 0.25
18598, 0.46
18599, 0.36
18600, 0.37
18601, 0.29
18602, 0.24
18603, 0.61
18604, 0.24
18605, 0.22
18606, 0.38
18607, 0.22
18608, 0.25
18609, 0.22
18610, 0.22
18611, 0.46
18612, 0.78
18613, 0.22
18614, 0.31
18615, 0.22
18616, 0.42
18617, 0.25
18618, 0.75
18619, 0.22
18620, 0.45
18621, 0.33
18622, 0.51
18623, 0.71
18624, 0.28
18625, 0.22
18626, 0.62
18627, 0.34
18628, 0.31
18629, 0.49
18630, 0.22
18631, 0.27
18632, 0.22
18633, 0.59
18634, 0.62
18635, 0.71
18636, 0.35
18637, 0.32
18638, 0.22
18639, 0.71
18640, 0.28
18641, 0.22
18642, 0.24
18643, 0.53
18644, 0.69
18645, 0.58
18646, 0.70
18647, 0.22
18648, 0.47
18649, 0.24
18650, 0.31
18651, 0.62
18652, 0.27
18653, 0.51
18654, 0.28
18655, 0.60
18656, 0.58
18657, 0.24
18658, 0.70
18659, 0.22
18660, 0.72
18661, 0.25
18662, 0.74
18663, 0.22
18664, 0.31
18665, 0.30
18666, 0.63
18667, 0.22
18668, 0.78
18669, 0.74
18670, 0.22
18671, 0.22
18672, 0.28
18673, 0.67
18674, 0.72
18675, 0.30
18676, 0.51
18677, 0.28
18678, 0.22
18679, 0.28
18680, 0.70
18681, 0.39
18682, 0.32
18683, 0.29
18684, 0.37
18685, 0.55
18686, 0.22
18687, 0.65
18688, 0.75
18689, 0.59
18690, 0.78
18691, 0.22
18692, 0.60
18693, 0.67
18694, 0.22
18695, 0.22
18696, 0.22
18697, 0.68
18698, 0.28
18699, 0.73
18700, 0.30
18701, 0.22
18702, 0.42
18703, 0.31
18704, 0.33
18705, 0.78
18706, 0.78
18707, 0.48
18708, 0.43
18709, 0.24
18710, 0.22
18711, 0.50
18712, 0.24
18713, 0.22
18714, 0.22
18715, 0.75
18716, 0.24
18717, 0.22
18718, 0.22
18719, 0.29
18720, 0.24
18721, 0.30
18722, 0.78
18723, 0.72
18724, 0.64
18725, 0.61
18726, 0.22
18727, 0.28
18728, 0.29
18729, 0.27
18730, 0.22
18731, 0.22
18732, 0.48
18733, 0.25
18734, 0.30
18735, 0.22
18736, 0.70
18737, 0.22
18738, 0.22
18739, 0.74
18740, 0.39
18741, 0.71
18742, 0.78
18743, 0.31
18744, 0.72
18745, 0.42
18746, 0.65
18747, 0.53
18748, 0.30
18749, 0.31
18750, 0.70
18751, 0.42
18752, 0.22
18753, 0.25
18754, 0.22
18755, 0.57
18756, 0.22
18757, 0.47
18758, 0.24
18759, 0.35
18760, 0.32
18761, 0.38
18762, 0.24
18763, 0.25
18764, 0.30
18765, 0.22
18766, 0.23
18767, 0.22
18768, 0.33
18769, 0.54
18770, 0.46
18771, 0.65
18772, 0.69
18773, 0.22
18774, 0.22
18775, 0.24
18776, 0.73
18777, 0.67
18778, 0.32
18779, 0.41
18780, 0.25
18781, 0.74
18782, 0.35
18783, 0.31
18784, 0.60
18785, 0.35
18786, 0.22
18787, 0.65
18788, 0.25
18789, 0.28
18790, 0.59
18791, 0.74
18792, 0.29
18793, 0.78
18794, 0.34
18795, 0.25
18796, 0.43
18797, 0.31
18798, 0.39
18799, 0.29
18800, 0.49
18801, 0.54
18802, 0.69
18803, 0.22
18804, 0.78
18805, 0.28
18806, 0.22
18807, 0.29
18808, 0.25
18809, 0.46
18810, 0.78
18811, 0.78
18812, 0.24
18813, 0.33
18814, 0.64
18815, 0.22
18816, 0.27
18817, 0.22
18818, 0.55
18819, 0.56
18820, 0.78
18821, 0.23
18822, 0.78
18823, 0.37
18824, 0.67
18825, 0.71
18826, 0.44
18827, 0.55
18828, 0.25
18829, 0.64
18830, 0.22
18831, 0.27
18832, 0.31
18833, 0.31
18834, 0.41
18835, 0.43
18836, 0.71
18837, 0.74
18838, 0.73
18839, 0.65
18840, 0.66
18841, 0.31
18842, 0.29
18843, 0.67
18844, 0.72
18845, 0.22
18846, 0.22
18847, 0.24
18848, 0.22
18849, 0.43
18850, 0.60
18851, 0.22
18852, 0.25
18853, 0.22
18854, 0.22
18855, 0.51
18856, 0.63
18857, 0.71
18858, 0.25
18859, 0.22
18860, 0.28
18861, 0.43
18862, 0.22
18863, 0.22
18864, 0.78
18865, 0.71
18866, 0.61
18867, 0.56
18868, 0.74
18869, 0.30
18870, 0.67
18871, 0.60
18872, 0.65
18873, 0.38
18874, 0.25
18875, 0.75
18876, 0.22
18877, 0.25
18878, 0.29
18879, 0.59
18880, 0.22
18881, 0.25
18882, 0.53
18883, 0.38
18884, 0.46
18885, 0.39
18886, 0.22
18887, 0.37
18888, 0.72
18889, 0.24
18890, 0.23
18891, 0.75
18892, 0.22
18893, 0.46
18894, 0.25
18895, 0.49
18896, 0.22
18897, 0.73
18898, 0.26
18899, 0.22
18900, 0.29
18901, 0.64
18902, 0.31
18903, 0.22
18904, 0.67
18905, 0.78
18906, 0.67
18907, 0.34
18908, 0.68
18909, 0.22
18910, 0.67
18911, 0.28
18912, 0.25
18913, 0.75
18914, 0.69
18915, 0.22
18916, 0.40
18917, 0.71
18918, 0.22
18919, 0.28
18920, 0.25
18921, 0.22
18922, 0.22
18923, 0.46
18924, 0.22
18925, 0.22
18926, 0.78
18927, 0.22
18928, 0.40
18929, 0.78
18930, 0.61
18931, 0.78
18932, 0.77
18933, 0.22
18934, 0.73
18935, 0.78
18936, 0.31
18937, 0.55
18938, 0.31
18939, 0.78
18940, 0.24
18941, 0.22
18942, 0.30
18943, 0.25
18944, 0.78
18945, 0.25
18946, 0.24
18947, 0.36
18948, 0.78
18949, 0.25
18950, 0.42
18951, 0.56
18952, 0.69
18953, 0.22
18954, 0.22
18955, 0.22
18956, 0.69
18957, 0.22
18958, 0.30
18959, 0.24
18960, 0.67
18961, 0.69
18962, 0.32
18963, 0.32
18964, 0.22
18965, 0.65
18966, 0.65
18967, 0.41
18968, 0.38
18969, 0.22
18970, 0.22
18971, 0.25
18972, 0.25
18973, 0.22
18974, 0.22
18975, 0.23
18976, 0.22
18977, 0.22
18978, 0.22
18979, 0.35
18980, 0.34
18981, 0.52
18982, 0.37
18983, 0.71
18984, 0.24
18985, 0.22
18986, 0.22
18987, 0.22
18988, 0.67
18989, 0.75
18990, 0.73
18991, 0.49
18992, 0.75
18993, 0.22
18994, 0.43
18995, 0.22
18996, 0.55
18997, 0.75
18998, 0.57
18999, 0.22
19000, 0.57
19001, 0.70
19002, 0.22
19003, 0.29
19004, 0.39
19005, 0.22
19006, 0.22
19007, 0.22
19008, 0.61
19009, 0.68
19010, 0.23
19011, 0.23
19012, 0.38
19013, 0.30
19014, 0.24
19015, 0.32
19016, 0.67
19017, 0.22
19018, 0.22
19019, 0.24
19020, 0.22
19021, 0.74
19022, 0.26
19023, 0.24
19024, 0.24
19025, 0.22
19026, 0.64
19027, 0.61
19028, 0.74
19029, 0.22
19030, 0.54
19031, 0.63
19032, 0.78
19033, 0.23
19034, 0.74
19035, 0.24
19036, 0.22
19037, 0.78
19038, 0.34
19039, 0.69
19040, 0.22
19041, 0.67
19042, 0.75
19043, 0.43
19044, 0.71
19045, 0.74
19046, 0.67
19047, 0.74
19048, 0.42
19049, 0.30
19050, 0.78
19051, 0.29
19052, 0.25
19053, 0.57
19054, 0.23
19055, 0.78
19056, 0.35
19057, 0.40
19058, 0.29
19059, 0.25
19060, 0.42
19061, 0.63
19062, 0.30
19063, 0.55
19064, 0.22
19065, 0.22
19066, 0.22
19067, 0.30
19068, 0.69
19069, 0.39
19070, 0.22
19071, 0.57
19072, 0.53
19073, 0.35
19074, 0.35
19075, 0.31
19076, 0.71
19077, 0.39
19078, 0.50
19079, 0.54
19080, 0.22
19081, 0.24
19082, 0.24
19083, 0.29
19084, 0.32
19085, 0.53
19086, 0.43
19087, 0.22
19088, 0.75
19089, 0.25
19090, 0.29
19091, 0.25
19092, 0.25
19093, 0.22
19094, 0.22
19095, 0.24
19096, 0.50
19097, 0.32
19098, 0.25
19099, 0.22
19100, 0.52
19101, 0.24
19102, 0.53
19103, 0.50
19104, 0.51
19105, 0.69
19106, 0.31
19107, 0.39
19108, 0.34
19109, 0.22
19110, 0.68
19111, 0.22
19112, 0.27
19113, 0.37
19114, 0.30
19115, 0.38
19116, 0.66
19117, 0.67
19118, 0.71
19119, 0.24
19120, 0.78
19121, 0.78
19122, 0.40
19123, 0.78
19124, 0.22
19125, 0.24
19126, 0.24
19127, 0.44
19128, 0.62
19129, 0.24
19130, 0.32
19131, 0.52
19132, 0.25
19133, 0.22
19134, 0.23
19135, 0.43
19136, 0.61
19137, 0.24
19138, 0.27
19139, 0.32
19140, 0.78
19141, 0.78
19142, 0.61
19143, 0.29
19144, 0.30
19145, 0.24
19146, 0.63
19147, 0.60
19148, 0.65
19149, 0.67
19150, 0.48
19151, 0.53
19152, 0.26
19153, 0.22
19154, 0.41
19155, 0.78
19156, 0.29
19157, 0.30
19158, 0.37
19159, 0.25
19160, 0.58
19161, 0.25
19162, 0.53
19163, 0.62
19164, 0.22
19165, 0.61
19166, 0.68
19167, 0.67
19168, 0.22
19169, 0.22
19170, 0.33
19171, 0.25
19172, 0.22
19173, 0.67
19174, 0.23
19175, 0.29
19176, 0.66
19177, 0.23
19178, 0.22
19179, 0.66
19180, 0.25
19181, 0.43
19182, 0.22
19183, 0.22
19184, 0.23
19185, 0.35
19186, 0.22
19187, 0.60
19188, 0.28
19189, 0.22
19190, 0.58
19191, 0.24
19192, 0.34
19193, 0.57
19194, 0.53
19195, 0.23
19196, 0.35
19197, 0.22
19198, 0.27
19199, 0.35
19200, 0.59
19201, 0.75
19202, 0.55
19203, 0.78
19204, 0.25
19205, 0.22
19206, 0.65
19207, 0.22
19208, 0.22
19209, 0.22
19210, 0.24
19211, 0.78
19212, 0.24
19213, 0.22
19214, 0.35
19215, 0.65
19216, 0.67
19217, 0.24
19218, 0.27
19219, 0.24
19220, 0.31
19221, 0.69
19222, 0.45
19223, 0.38
19224, 0.24
19225, 0.22
19226, 0.25
19227, 0.66
19228, 0.74
19229, 0.39
19230, 0.45
19231, 0.53
19232, 0.53
19233, 0.37
19234, 0.67
19235, 0.23
19236, 0.76
19237, 0.22
19238, 0.25
19239, 0.23
19240, 0.28
19241, 0.63
19242, 0.69
19243, 0.22
19244, 0.67
19245, 0.24
19246, 0.38
19247, 0.26
19248, 0.54
19249, 0.77
19250, 0.78
19251, 0.22
19252, 0.52
19253, 0.25
19254, 0.65
19255, 0.63
19256, 0.60
19257, 0.25
19258, 0.45
19259, 0.24
19260, 0.22
19261, 0.25
19262, 0.34
19263, 0.51
19264, 0.23
19265, 0.61
19266, 0.41
19267, 0.50
19268, 0.65
19269, 0.22
19270, 0.64
19271, 0.60
19272, 0.29
19273, 0.66
19274, 0.25
19275, 0.66
19276, 0.25
19277, 0.22
19278, 0.67
19279, 0.22
19280, 0.49
19281, 0.25
19282, 0.22
19283, 0.71
19284, 0.73
19285, 0.78
19286, 0.57
19287, 0.38
19288, 0.41
19289, 0.78
19290, 0.75
19291, 0.24
19292, 0.63
19293, 0.22
19294, 0.22
19295, 0.24
19296, 0.74
19297, 0.43
19298, 0.74
19299, 0.46
19300, 0.22
19301, 0.34
19302, 0.74
19303, 0.22
19304, 0.71
19305, 0.22
19306, 0.33
19307, 0.37
19308, 0.39
19309, 0.78
19310, 0.22
19311, 0.41
19312, 0.38
19313, 0.22
19314, 0.30
19315, 0.54
19316, 0.24
19317, 0.22
19318, 0.55
19319, 0.22
19320, 0.67
19321, 0.31
19322, 0.22
19323, 0.34
19324, 0.24
19325, 0.34
19326, 0.22
19327, 0.75
19328, 0.61
19329, 0.64
19330, 0.39
19331, 0.65
19332, 0.68
19333, 0.23
19334, 0.22
19335, 0.25
19336, 0.31
19337, 0.62
19338, 0.35
19339, 0.40
19340, 0.24
19341, 0.25
19342, 0.35
19343, 0.22
19344, 0.68
19345, 0.22
19346, 0.66
19347, 0.65
19348, 0.25
19349, 0.22
19350, 0.23
19351, 0.63
19352, 0.31
19353, 0.59
19354, 0.72
19355, 0.25
19356, 0.54
19357, 0.22
19358, 0.22
19359, 0.63
19360, 0.67
19361, 0.65
19362, 0.24
19363, 0.58
19364, 0.50
19365, 0.42
19366, 0.22
19367, 0.57
19368, 0.77
19369, 0.50
19370, 0.22
19371, 0.22
19372, 0.28
19373, 0.24
19374, 0.29
19375, 0.67
19376, 0.22
19377, 0.22
19378, 0.75
19379, 0.25
19380, 0.78
19381, 0.22
19382, 0.57
19383, 0.22
19384, 0.24
19385, 0.25
19386, 0.66
19387, 0.22
19388, 0.32
19389, 0.54
19390, 0.43
19391, 0.27
19392, 0.23
19393, 0.73
19394, 0.22
19395, 0.22
19396, 0.25
19397, 0.22
19398, 0.34
19399, 0.46
19400, 0.28
19401, 0.40
19402, 0.22
19403, 0.25
19404, 0.31
19405, 0.69
19406, 0.22
19407, 0.49
19408, 0.22
19409, 0.24
19410, 0.22
19411, 0.34
19412, 0.71
19413, 0.22
19414, 0.22
19415, 0.22
19416, 0.31
19417, 0.78
19418, 0.30
19419, 0.35
19420, 0.67
19421, 0.25
19422, 0.37
19423, 0.35
19424, 0.75
19425, 0.27
19426, 0.22
19427, 0.22
19428, 0.22
19429, 0.68
19430, 0.22
19431, 0.71
19432, 0.30
19433, 0.22
19434, 0.78
19435, 0.25
19436, 0.30
19437, 0.31
19438, 0.53
19439, 0.22
19440, 0.24
19441, 0.32
19442, 0.78
19443, 0.29
19444, 0.22
19445, 0.32
19446, 0.22
19447, 0.73
19448, 0.78
19449, 0.49
19450, 0.25
19451, 0.24
19452, 0.46
19453, 0.68
19454, 0.65
